,ISBN,category_id
4296,0553572997,4
4297,0553572997,5
4298,0553572997,369
4299,034543076X,30
4300,034543076X,128
4301,034543076X,574
4302,0380727501,45
4303,0380727501,46
4304,0312423799,1
4305,0312423799,47
4306,0312423799,2
4307,0743249887,25
4308,0743249887,669
4309,0316089745,75
4310,0316089745,2
4311,037542217X,59
4312,037542217X,60
4313,037542217X,325
4314,0345440773,16
4315,0345440773,447
4316,0440208912,16
4317,0440208912,2
4318,0061093106,16
4319,0061093106,680
4320,0061093106,2
4321,0373218192,12
4322,0373218192,266
4323,0515120006,9
4324,0515120006,681
4325,0515120006,682
4326,0515127396,41
4327,0515127396,2
4328,0345433084,7
4329,0345433084,2
4330,0345416260,50
4331,0345416260,170
4332,0345416260,171
4333,0385494785,4
4334,0385494785,5
4335,0385494785,6
4336,0385486804,3
4337,0385486804,40
4338,0385512104,25
4339,0385512104,2
4340,1555973981,259
4341,1555973981,2
4342,0451180208,56
4343,0451180208,356
4344,089587198X,70
4345,089587198X,625
4346,089587198X,69
4347,089587198X,683
4348,0198811020,75
4349,0198811020,2
4350,0525237704,75
4351,0525237704,2
4352,039914255X,70
4353,039914255X,109
4354,039914255X,659
4355,0340649763,3
4356,0340649763,11
4357,0440236673,27
4358,0440236673,374
4359,0553295071,41
4360,0553295071,2
4361,0316291161,15
4362,0316291161,39
4363,0316291161,493
4364,0449208397,136
4365,0449208397,416
4366,0449208397,2
4367,1590171012,25
4368,1590171012,684
4369,0060505273,98
4370,0060505273,80
4371,0060505273,525
4372,0752999958,4
4373,0752999958,2
4374,0702229962,50
4375,0702229962,237
4376,0702229962,2
4377,0679771476,25
4378,0679771476,71
4379,0684848597,22
4380,031215125X,22
4381,0064405176,15
4382,0064405176,36
4383,0064405176,152
4384,0684821192,15
4385,0684821192,80
4386,0684821192,2
4387,0061056871,150
4388,0061056871,2
4389,0590988301,3
4390,0590988301,196
4391,0883659654,41
4392,0883659654,584
4393,0883659654,2
4394,0440235162,15
4395,0440235162,36
4396,0440235162,2
4397,076790382X,75
4398,076790382X,2
4399,0330357808,25
4400,0330357808,677
4401,0330357808,2
4402,0425158616,30
4403,0425158616,34
4404,0425158616,35
4405,0676974562,3
4406,0676974562,20
4407,0307001385,22
4408,0595157939,56
4409,0595157939,2
4410,0702231088,136
4411,0702231088,685
4412,0140143599,45
4413,0140143599,686
4414,0062502182,168
4415,0062502182,2
4416,0060175400,94
4417,0060175400,95
4418,0060175400,687
4419,1573221775,16
4420,1573221775,447
4421,0913367044,41
4422,0913367044,2
4423,1888698357,70
4424,1888698357,63
4425,1888698357,688
4426,0913367176,25
4427,0913367176,134
4428,0913367176,601
4429,0933121245,117
4430,0933121245,418
4431,0933121245,428
4432,0312168144,246
4433,0312168144,2
4434,0451528182,296
4435,0451528182,547
4436,0671537458,70
4437,0671537458,344
4438,0671537458,689
4439,0786014741,102
4440,0786014741,342
4441,0517573822,30
4442,0517573822,690
4443,0877732906,32
4444,0877732906,2
4445,0743437810,165
4446,0743437810,166
4447,0743437810,691
4448,0385240406,12
4449,0385240406,242
4450,0385240406,328
4451,0060116188,75
4452,0060116188,76
4453,0060116188,124
4454,0394742591,41
4455,0394742591,321
4456,0394742591,412
4457,0517149257,59
4458,0517149257,2
4459,0374517886,116
4460,0374517886,157
4461,0374517886,692
4462,0850315336,16
4463,0850315336,69
4464,0850315336,293
4465,0850315336,693
4466,0850315336,105
4467,0850315336,694
4468,0850315336,106
4469,0850315336,695
4470,0850315336,696
4471,0850315336,697
4472,0850315336,698
4473,0850315336,699
4474,0312964854,9
4475,0312964854,279
4476,0743222008,174
4477,0743222008,330
4478,0743222008,331
4479,0684863324,12
4480,0684863324,242
4481,0684863324,2
4482,0618127453,91
4483,0618127453,422
4484,0884053660,32
4485,0884053660,284
4486,0884053660,2
4487,0812590236,15
4488,0812590236,79
4489,0812590236,80
4490,0812590236,2
4491,0515127221,142
4492,0515127221,700
4493,0515127221,2
4494,0425161242,102
4495,0425161242,265
4496,0425161242,2
4497,0451200993,117
4498,0451200993,3
4499,0451200993,2
4500,0679765123,13
4501,0679765123,256
4502,0679765123,2
4503,0312982194,113
4504,0312982194,701
4505,0451195922,344
4506,0451195922,702
4507,0451195922,325
4508,0425169863,56
4509,0425169863,187
4510,0425169863,47
4511,0425169863,2
4512,0345380371,75
4513,0345380371,76
4514,0345380371,124
4515,0446609323,73
4516,0446609323,514
4517,0316690619,15
4518,0316690619,264
4519,0446610038,15
4520,0446610038,40
4521,155143234X,15
4522,155143234X,36
4523,155143234X,152
4524,0891074759,4
4525,0891074759,5
4526,0891074759,6
4527,0449222276,90
4528,0449222276,2
4529,0440224608,246
4530,0440224608,2
4531,0451201558,45
4532,0451201558,703
4533,0061032077,174
4534,0061032077,704
4535,2253004243,102
4536,2253004243,337
4537,2253004243,637
4538,0679459626,41
4539,0679459626,2
4540,0812566629,70
4541,0812566629,80
4542,0812566629,525
4543,0816614024,70
4544,0816614024,80
4545,0816614024,2
4546,3518390473,15
4547,3518390473,233
4548,3518390473,2
4549,340414578X,73
4550,340414578X,2
4551,3596113350,56
4552,3596113350,187
4553,3596113350,47
4554,3596113350,2
4555,3453189442,15
4556,3453189442,705
4557,3462031252,4
4558,3462031252,217
4559,0671001701,117
4560,0671001701,16
4561,0671001701,525
4562,0782125557,70
4563,0782125557,2
4564,1555217532,117
4565,1555217532,418
4566,1555217532,428
4567,0843943769,9
4568,0843943769,2
4569,0553583085,4
4570,0553583085,2
4571,1892051001,70
4572,1892051001,109
4573,1892051001,659
4574,0805019375,9
4575,0805019375,2
4576,1587991039,7
4577,1587991039,706
4578,1587214768,75
4579,1587214768,76
4580,1587214768,439
4581,0802130496,15
4582,0802130496,233
4583,0802130496,2
4584,1857931467,15
4585,1857931467,115
4586,1857931467,2
4587,0380717085,15
4588,0380717085,39
4589,0380717085,40
4590,0380712172,56
4591,0380712172,57
4592,0380712172,707
4593,0380706725,12
4594,0380706725,708
4595,0767904281,7
4596,0767904281,709
4597,1558747478,56
4598,1558747478,57
4599,1558747478,58
4600,0440512158,22
4601,0130179620,56
4602,0130179620,223
4603,0130179620,653
4604,0273649949,15
4605,0273649949,20
4606,0072453907,25
4607,0072453907,71
4608,0130305065,15
4609,0130305065,710
4610,0130219193,22
4611,0028626958,9
4612,0028626958,2
4613,1884822738,25
4614,1884822738,134
4615,1884822738,2
4616,0140272941,15
4617,0140272941,115
4618,0140272941,2
4619,0375700382,45
4620,0375700382,2
4621,0006550789,25
4622,0006550789,134
4623,0006550789,228
4624,0140004424,16
4625,0140004424,241
4626,0812517032,117
4627,0812517032,185
4628,0812517032,711
4629,0385492081,70
4630,0385492081,344
4631,0385492081,712
4632,0385492081,713
4633,0451524829,165
4634,0451524829,166
4635,0451524829,714
4636,0877287384,62
4637,0877287384,63
4638,0877287384,534
4639,0465090974,15
4640,0465090974,36
4641,0465090974,2
4642,1931412677,15
4643,1931412677,20
4644,0670848549,98
4645,0670848549,248
4646,0670848549,2
4647,0684829746,91
4648,0684829746,715
4649,0425130215,25
4650,0425130215,716
4651,8420444782,15
4652,8420444782,20
4653,8489618844,30
4654,8489618844,34
4655,8489618844,35
4656,0061000175,236
4657,0061000175,47
4658,0061000175,2
4659,0312971362,22
4660,0061097659,22
4661,006017935X,3
4662,006017935X,20
4663,067976402X,98
4664,067976402X,501
4665,067976402X,502
4666,067976402X,503
4667,067976402X,2
4668,1558532161,15
4669,1558532161,2
4670,3125918103,70
4671,3125918103,248
4672,3125918103,576
4673,0064408329,102
4674,0064408329,717
4675,0743457358,91
4676,0743457358,266
4677,0743456866,15
4678,0743456866,36
4679,0743456866,2
4680,0440235464,9
4681,0440235464,718
4682,0440235464,719
4683,0312251890,22
4684,0440227739,9
4685,0440227739,540
4686,0440227739,720
4687,0345425707,3
4688,0345425707,97
4689,0765342294,15
4690,0765342294,115
4691,0765342294,2
4692,0451821971,142
4693,0451821971,143
4694,0451821971,721
4695,0670894494,3
4696,0670894494,11
4697,0060394447,15
4698,0060394447,88
4699,0060394447,89
4700,0385508980,70
4701,0385508980,197
4702,0385508980,528
4703,037541181X,70
4704,037541181X,248
4705,037541181X,576
4706,006093395X,50
4707,006093395X,297
4708,0385491328,102
4709,0385491328,69
4710,0385491328,192
4711,0385491328,722
4712,0385491328,723
4713,0385491328,724
4714,0385491328,725
4715,0385491328,726
4716,0385491328,727
4717,0345434692,15
4718,0345434692,36
4719,0345434692,152
4720,0553131893,15
4721,0553131893,79
4722,0553131893,2
4723,0374177023,75
4724,0374177023,226
4725,0374177023,258
4726,076790351X,9
4727,076790351X,244
4728,076790351X,2
4729,0452280907,174
4730,0452280907,2
4731,0425167313,4
4732,0425167313,2
4733,0316314641,728
4734,034540288X,22
4735,0061073091,41
4736,0061073091,31
4737,0786808772,102
4738,0786808772,69
4739,0786808772,2
4740,0553234609,3
4741,0553234609,2
4742,0553258540,50
4743,0553258540,2
4744,0802713661,15
4745,0802713661,36
4746,0802713661,351
4747,0440237688,98
4748,0440237688,555
4749,0679884394,7
4750,0679884394,729
4751,1582970262,645
4752,1582970262,730
4753,1582970262,731
4754,1566091446,25
4755,1566091446,732
4756,0553577395,296
4757,0553577395,20
4758,0671698419,15
4759,0671698419,20
4760,0425167720,7
4761,0425167720,2
4762,006105660X,62
4763,006105660X,2
4764,0609610597,56
4765,0609610597,332
4766,0609610597,2
4767,0446519960,56
4768,0446519960,332
4769,0446519960,563
4770,0374281602,56
4771,0374281602,223
4772,0374281602,653
4773,0140251839,142
4774,0140251839,220
4775,0140251839,733
4776,0399519831,239
4777,0399519831,734
4778,0425159795,59
4779,0425159795,735
4780,0140255370,3
4781,0140255370,55
4782,0394543971,70
4783,0394543971,109
4784,0394543971,2
4785,0060970790,30
4786,0060970790,34
4787,0060970790,2
4788,0156787334,59
4789,0156787334,619
4790,0448095300,41
4791,0448095300,2
4792,1569314195,15
4793,1569314195,36
4794,1569314195,2
4795,0060908548,56
4796,0060908548,736
4797,0028606353,22
4798,0316182540,15
4799,0316182540,20
4800,0553343874,52
4801,0553343874,456
4802,0881845906,15
4803,0881845906,36
4804,0881845906,460
4805,0446355224,15
4806,0446355224,88
4807,0446355224,89
4808,0061030953,15
4809,0061030953,36
4810,0061030953,2
4811,0316919896,16
4812,0316919896,69
4813,0316919896,2
4814,0553299506,102
4815,0553299506,69
4816,0553299506,103
4817,0553299506,104
4818,0553299506,105
4819,0553299506,106
4820,0553299506,107
4821,0553299506,108
4822,0446611611,22
4823,0446604658,52
4824,0446604658,185
4825,0446604658,2
4826,0553282476,25
4827,0553282476,737
4828,0553282476,2
4829,0449212602,52
4830,0449212602,2
4831,0684867621,27
4832,0684867621,738
4833,0451147375,9
4834,0451147375,305
4835,0345413903,16
4836,0345413903,69
4837,0345413903,2
4838,0451178033,4
4839,0451178033,739
4840,0590634275,62
4841,0590634275,740
4842,0330294377,155
4843,0330294377,2
4844,0061031569,15
4845,0061031569,20
4846,3257228007,70
4847,3257228007,649
4848,3257228007,741
4849,0553582143,22
4850,0743202961,9
4851,0743202961,190
4852,0743202961,2
4853,0060002492,70
4854,0060002492,243
4855,0060002492,547
4856,0399148620,117
4857,0399148620,16
4858,0399148620,69
4859,0399148620,206
4860,0786866462,117
4861,0786866462,75
4862,0786866462,439
4863,0679426159,22
4864,0671020315,12
4865,0671020315,242
4866,0671020315,328
4867,0316569321,16
4868,0316569321,2
4869,067169071X,22
4870,0679732241,70
4871,0679732241,344
4872,0679732241,2
4873,0451117670,50
4874,0451117670,703
4875,0451402251,645
4876,0451402251,16
4877,0451402251,2
4878,042513301X,22
4879,1558175326,117
4880,1558175326,185
4881,1558175326,742
4882,0449214982,12
4883,0449214982,409
4884,0449214982,2
4885,0515090174,15
4886,0515090174,743
4887,0515095826,15
4888,0515095826,36
4889,0515095826,2
4890,0515111279,70
4891,0515111279,424
4892,0671555235,56
4893,0671555235,57
4894,0671555235,58
4895,1570719586,22
4896,3492232981,117
4897,3492232981,118
4898,3492232981,2
4899,0553580876,52
4900,0553580876,59
4901,0553580876,2
4902,0385475713,70
4903,0385475713,197
4904,0385475713,605
4905,0345290232,4
4906,0345290232,376
4907,0345441753,12
4908,0345441753,154
4909,0425045250,25
4910,0425045250,71
4911,0689825234,1
4912,0689825234,2
4913,0553375407,15
4914,0553375407,659
4915,1863714081,15
4916,1863714081,2
4917,0151006903,15
4918,0151006903,115
4919,0151006903,2
4920,1931561281,50
4921,1931561281,2
4922,038080350X,25
4923,038080350X,2
4924,0679744479,50
4925,0679744479,2
4926,8401466350,16
4927,8401466350,241
4928,1562477676,75
4929,1562477676,2
4930,0789414708,117
4931,0789414708,185
4932,0789414708,2
4933,0425115801,9
4934,0425115801,190
4935,0425115801,2
4936,0345454073,75
4937,0345454073,76
4938,0345454073,124
4939,0312983654,75
4940,0312983654,76
4941,0312983654,124
4942,0671024248,22
4943,0553582933,94
4944,0553582933,744
4945,0671034022,70
4946,0671034022,118
4947,0671034022,2
4948,0440208149,45
4949,0440208149,46
4950,0451151259,22
4951,0375727132,745
4952,0375727132,662
4953,0446607711,56
4954,0446607711,332
4955,0446607711,746
4956,0765301954,70
4957,0765301954,248
4958,0765301954,576
4959,014029645X,16
4960,014029645X,2
4961,0445085614,174
4962,0445085614,2
4963,0345416880,136
4964,0345416880,747
4965,0345416880,748
4966,0312874006,45
4967,0312874006,2
4968,0028621239,45
4969,0028621239,749
4970,0028621239,750
4971,1593080743,98
4972,1593080743,39
4973,1593080743,2
4974,0380771292,246
4975,0380771292,390
4976,0380771292,751
4977,0805051589,25
4978,0805051589,134
4979,0805051589,752
4980,0312314256,41
4981,0312314256,420
4982,0445202718,15
4983,0445202718,2
4984,0316136778,32
4985,0316136778,753
4986,0316136778,754
4987,0385483503,22
4988,0590486101,48
4989,0590486101,755
4990,0060187271,32
4991,0060187271,252
4992,0060187271,253
4993,0385497288,16
4994,0385497288,17
4995,0385497288,405
4996,038548951X,94
4997,038548951X,95
4998,038548951X,756
4999,0345386256,32
5000,0345386256,252
5001,0345386256,253
5002,0879517980,136
5003,0879517980,747
5004,0879517980,462
5005,0131554255,4
5006,0131554255,31
5007,0679725164,16
5008,0679725164,85
5009,0679725164,504
5010,061830245X,91
5011,061830245X,2
5012,006015456X,56
5013,006015456X,187
5014,006015456X,47
5015,006015456X,757
5016,0312278675,1
5017,0312278675,19
5018,0060512806,48
5019,0060512806,2
5020,0060901012,9
5021,0060901012,2
5022,0060930071,27
5023,0060930071,325
5024,0060972459,15
5025,0060972459,20
5026,0805012478,41
5027,0805012478,2
5028,0060975547,12
5029,0060975547,111
5030,0060975547,2
5031,0375704000,15
5032,0375704000,40
5033,0609806505,12
5034,0609806505,758
5035,0609806505,219
5036,0965624773,22
5037,0060977507,1
5038,0060977507,47
5039,0060977507,2
5040,055326396X,9
5041,055326396X,759
5042,0812505166,16
5043,0812505166,2
5044,0440234824,75
5045,0440234824,76
5046,0440234824,124
5047,0393312801,75
5048,0393312801,76
5049,0393312801,124
5050,0446525804,22
5051,0446516570,15
5052,0446516570,115
5053,0446516570,2
5054,0312868308,22
5055,0380752298,22
5056,0345434773,15
5057,0345434773,36
5058,0345434773,2
5059,0786005998,15
5060,0786005998,36
5061,0786005998,2
5062,0385254520,116
5063,0385254520,2
5064,0060170441,45
5065,0060170441,46
5066,0590431536,155
5067,0590431536,304
5068,0712646221,15
5069,0712646221,88
5070,0712646221,89
5071,0749318368,15
5072,0749318368,36
5073,0749318368,2
5074,0515122491,22
5075,051512902X,3
5076,051512902X,145
5077,0812530314,56
5078,0812530314,2
5079,0552138223,3
5080,0552138223,196
5081,0515131091,94
5082,0515131091,760
5083,0515131091,761
5084,0380791382,142
5085,0380791382,2
5086,0091880955,9
5087,0091880955,762
5088,0563537329,15
5089,0563537329,2
5090,8401427177,15
5091,8401427177,66
5092,8435015521,41
5093,8435015521,763
5094,0140265686,3
5095,0140265686,40
5096,0140257934,16
5097,0140257934,207
5098,0140257934,587
5099,0140254544,45
5100,0140254544,764
5101,0446603708,9
5102,0446603708,190
5103,0446603708,2
5104,0446606723,62
5105,0446606723,2
5106,0451524934,259
5107,0451524934,765
5108,0679721819,41
5109,0679721819,2
5110,0345392825,73
5111,0345392825,766
5112,0345392825,2
5113,0060182792,50
5114,0060182792,146
5115,0393038440,15
5116,0393038440,115
5117,0393038440,2
5118,0737020121,15
5119,0737020121,66
5120,0679745645,117
5121,0679745645,2
5122,1569470901,16
5123,1569470901,69
5124,1569470901,2
5125,0671027123,174
5126,0671027123,767
5127,0375412972,27
5128,0375412972,2
5129,0449225151,59
5130,0449225151,2
5131,0590449737,116
5132,0590449737,415
5133,0892816562,25
5134,0892816562,134
5135,0892816562,2
5136,8440691475,12
5137,8440691475,2
5138,8466307982,296
5139,8466307982,2
5140,0765342405,3
5141,0765342405,2
5142,844062719X,41
5143,844062719X,370
5144,844062719X,768
5145,8420441732,41
5146,8420441732,68
5147,0345350499,25
5148,0345350499,403
5149,844507119X,22
5150,0689837070,25
5151,0689837070,71
5152,0671041177,15
5153,0671041177,20
5154,8466300708,16
5155,8466300708,2
5156,0312976275,56
5157,0312976275,2
5158,0767905180,41
5159,0767905180,2
5160,0743482891,15
5161,0743482891,36
5162,0743482891,2
5163,037383232X,91
5164,037383232X,2
5165,1551666200,75
5166,1551666200,76
5167,1551666200,286
5168,0373242328,3
5169,0373242328,2
5170,0373709102,9
5171,0373709102,2
5172,0517077744,25
5173,0517077744,2
5174,0449210197,239
5175,0449210197,495
5176,0373709617,56
5177,0373709617,31
5178,0373510225,22
5179,0373301529,50
5180,0373301529,146
5181,0373273193,25
5182,0373273193,2
5183,0373301626,150
5184,0373301626,769
5185,0373271867,56
5186,0373271867,223
5187,0373271867,2
5188,0373240228,102
5189,0373240228,342
5190,059035342X,22
5191,0373764146,150
5192,0373764146,770
5193,037325928X,41
5194,037325928X,2
5195,0446529788,165
5196,0446529788,166
5197,0446529788,771
5198,044652767X,15
5199,044652767X,36
5200,044652767X,2
5201,0743246918,15
5202,0743246918,79
5203,0743246918,80
5204,0743246918,2
5205,0373301847,117
5206,0373301847,16
5207,0373301847,772
5208,0373708351,15
5209,0373708351,36
5210,0373708351,152
5211,1551664690,94
5212,1551664690,2
5213,0789491869,62
5214,0789491869,773
5215,0373835426,25
5216,0373835426,2
5217,0373691157,70
5218,0373691157,248
5219,0373691157,2
5220,0373301537,90
5221,0373301537,774
5222,0373301537,775
5223,0373301537,776
5224,0373301537,2
5225,0373258674,22
5226,037330174X,102
5227,037330174X,69
5228,037330174X,777
5229,037330174X,778
5230,037330174X,779
5231,037330174X,780
5232,037330174X,781
5233,037330174X,782
5234,037330174X,783
5235,037330174X,784
5236,0312968256,59
5237,0312968256,173
5238,0451205650,7
5239,0451205650,785
5240,0316089699,32
5241,0316089699,786
5242,0316089699,787
5243,0316089699,788
5244,1551669404,25
5245,1551669404,2
5246,0373708319,15
5247,0373708319,115
5248,0373708319,2
5249,0373706545,25
5250,0373706545,71
5251,0373871945,41
5252,0373871945,584
5253,0373871945,2
5254,0671671138,136
5255,0671671138,416
5256,0671671138,2
5257,0449287092,22
5258,0671700081,102
5259,0671700081,69
5260,0671700081,175
5261,0671700081,176
5262,0671700081,177
5263,0671700081,178
5264,0671700081,179
5265,0671700081,180
5266,0671700081,181
5267,0671700081,182
5268,0671700081,183
5269,0671700081,184
5270,0821724231,94
5271,0821724231,2
5272,0380804670,3
5273,0380804670,2
5274,0812516192,22
5275,0425109267,41
5276,0425109267,370
5277,0425109267,768
5278,0380710005,12
5279,0380710005,154
5280,0553126911,90
5281,0553126911,2
5282,055320923X,70
5283,055320923X,199
5284,8880892207,174
5285,8880892207,789
5286,8806163698,22
5287,8807810360,70
5288,8807810360,444
5289,8466302263,3
5290,8466302263,11
5291,0140348107,27
5292,0140348107,203
5293,0140348107,2
5294,0884092097,16
5295,0884092097,17
5296,0884092097,2
5297,0884092119,174
5298,0884092119,378
5299,0803263724,116
5300,0803263724,157
5301,0803263724,158
5302,0803263724,159
5303,0803263724,160
5304,0803263724,161
5305,0060506679,15
5306,0060506679,36
5307,0060506679,2
5308,0375701427,9
5309,0375701427,147
5310,0553135457,50
5311,0553135457,2
5312,0812504364,22
5313,0380000830,102
5314,0380000830,69
5315,0380000830,192
5316,0380000830,2
5317,0380014300,9
5318,0380014300,250
5319,0380014300,790
5320,0895773570,113
5321,0895773570,644
5322,0330312367,15
5323,0330312367,791
5324,2277238929,70
5325,2277238929,197
5326,2277238929,198
5327,2743606789,3
5328,2743606789,227
5329,2253001279,117
5330,2253001279,625
5331,2253001279,69
5332,2253001279,2
5333,2253047422,56
5334,2253047422,332
5335,2253047422,792
5336,8806160427,9
5337,8806160427,200
5338,8806160427,656
5339,0553255142,94
5340,0553255142,95
5341,0553255142,793
5342,9500703203,15
5343,9500703203,40
5344,843760494X,15
5345,843760494X,115
5346,843760494X,2
5347,0345406516,3
5348,0345406516,2
5349,0312281250,22
5350,0385490461,12
5351,0385490461,111
5352,0385490461,112
5353,0060936363,9
5354,0060936363,101
5355,0060936363,2
5356,038082101X,15
5357,038082101X,79
5358,038082101X,2
5359,0849943663,174
5360,0849943663,31
5361,3453099613,56
5362,3453099613,2
5363,1574534106,142
5364,1574534106,614
5365,0380977745,15
5366,0380977745,36
5367,0380977745,2
5368,1558747028,15
5369,1558747028,2
5370,0618050140,12
5371,0618050140,242
5372,0618050140,2
5373,0312774842,94
5374,0312774842,95
5375,0312774842,794
5376,1579213405,174
5377,1579213405,2
5378,0671708635,70
5379,0671708635,136
5380,0671708635,795
5381,0812970101,393
5382,0812970101,796
5383,0812970101,2
5384,0375727566,15
5385,0375727566,20
5386,0373630468,12
5387,0373630468,367
5388,0671676652,73
5389,0671676652,797
5390,0553250655,12
5391,0553250655,2
5392,0399139125,70
5393,0399139125,197
5394,0399139125,198
5395,0553377884,73
5396,0553377884,766
5397,0553377884,162
5398,9679787834,56
5399,9679787834,469
5400,0609605623,50
5401,0609605623,170
5402,0609605623,171
5403,0451195507,15
5404,0451195507,20
5405,0061012289,98
5406,0061012289,80
5407,0061012289,69
5408,0061012289,798
5409,0451195493,102
5410,0451195493,799
5411,0061092088,41
5412,0061092088,321
5413,0061092088,2
5414,0425162788,15
5415,0425162788,88
5416,0425162788,89
5417,0451208811,70
5418,0451208811,501
5419,0451208811,502
5420,0451208811,503
5421,0451208811,2
5422,3404920910,246
5423,3404920910,325
5424,2070419878,98
5425,2070419878,464
5426,0345342968,25
5427,0345342968,2
5428,0192860925,102
5429,0192860925,85
5430,0192860925,504
5431,0812550706,113
5432,0812550706,309
5433,0553580302,70
5434,0553580302,444
5435,0441102670,70
5436,0441102670,444
5437,0441328008,15
5438,0441328008,2
5439,0441294677,102
5440,0441294677,342
5441,0441104029,56
5442,0441104029,223
5443,0441104029,800
5444,0345443683,3
5445,0345443683,2
5446,0061012149,3
5447,0061012149,55
5448,0890420254,82
5449,0890420254,801
5450,0345378482,7
5451,0345378482,2
5452,0671758896,56
5453,0671758896,382
5454,0671758896,647
5455,0345348109,48
5456,0345348109,2
5457,0451177096,70
5458,0451177096,2
5459,0778800229,41
5460,0778800229,321
5461,0778800229,802
5462,0345422384,75
5463,0345422384,2
5464,0441328091,70
5465,0441328091,118
5466,0441328091,803
5467,0684818868,62
5468,0684818868,63
5469,0684818868,2
5470,0525463313,4
5471,0525463313,490
5472,0812513754,15
5473,0812513754,20
5474,0812550307,52
5475,0812550307,31
5476,0812513738,91
5477,0812513738,383
5478,0312852487,45
5479,0312852487,213
5480,0765348446,15
5481,0765348446,275
5482,0765348438,30
5483,0765348438,389
5484,0812511816,70
5485,0812511816,2
5486,0871401185,22
5487,0394712447,116
5488,0394712447,31
5489,0671722727,91
5490,0671722727,804
5491,0385029551,70
5492,0385029551,2
5493,0070419361,12
5494,0070419361,111
5495,0070419361,805
5496,1929194196,15
5497,1929194196,20
5498,0553351702,16
5499,0553351702,2
5500,0285632655,16
5501,0285632655,17
5502,0285632655,2
5503,0804832463,27
5504,0804832463,203
5505,0804832463,2
5506,0375705090,116
5507,0375705090,2
5508,0312269587,98
5509,0312269587,296
5510,0312269587,806
5511,0099244926,296
5512,0099244926,807
5513,0099244926,2
5514,0340612843,16
5515,0340612843,69
5516,0340612843,206
5517,0413588106,102
5518,0413588106,69
5519,0413588106,103
5520,0413588106,808
5521,0413588106,694
5522,0413588106,695
5523,0413588106,696
5524,0413588106,809
5525,0413588106,697
5526,0413588106,698
5527,0413588106,699
5528,009945520X,25
5529,009945520X,134
5530,009945520X,228
5531,0702228842,9
5532,0702228842,2
5533,0880385367,102
5534,0880385367,342
5535,0812515609,98
5536,0812515609,39
5537,0812515609,2
5538,0451183681,98
5539,0451183681,296
5540,0451183681,806
5541,3502517959,98
5542,3502517959,296
5543,3502517959,806
5544,3442424623,296
5545,3442424623,807
5546,3442424623,2
5547,3310005844,98
5548,3310005844,39
5549,3310005844,2
5550,059525893X,98
5551,059525893X,39
5552,059525893X,2
5553,0425122123,296
5554,0425122123,807
5555,0425122123,2
5556,0812530489,32
5557,0812530489,284
5558,0812530489,371
5559,081257060X,16
5560,081257060X,69
5561,081257060X,2
5562,0446326488,59
5563,0446326488,60
5564,0446326488,2
5565,080410882X,9
5566,080410882X,2
5567,0446609986,98
5568,0446609986,296
5569,0446609986,806
5570,0375726624,296
5571,0375726624,807
5572,0375726624,2
5573,0892882816,98
5574,0892882816,296
5575,0892882816,806
5576,1577487370,56
5577,1577487370,223
5578,1577487370,267
5579,1578562325,12
5580,1578562325,2
5581,0385484518,91
5582,0385484518,31
5583,0060951710,15
5584,0060951710,39
5585,0060951710,40
5586,0060922532,94
5587,0060922532,2
5588,0786864133,4
5589,0786864133,133
5590,156836010X,16
5591,156836010X,17
5592,156836010X,18
5593,006251119X,59
5594,006251119X,266
5595,0440236703,3
5596,0440236703,24
5597,0671795937,70
5598,0671795937,80
5599,0671795937,69
5600,0671795937,314
5601,0345380274,75
5602,0345380274,76
5603,0345380274,266
5604,0440224039,70
5605,0440224039,424
5606,076790396X,70
5607,076790396X,418
5608,076790396X,419
5609,1572241381,56
5610,1572241381,382
5611,1572241381,810
5612,0345443411,25
5613,0345443411,81
5614,0345443411,811
5615,0192802542,22
5616,0060928204,45
5617,0060928204,703
5618,1592400876,246
5619,1592400876,2
5620,0140282378,56
5621,0140282378,187
5622,0140282378,47
5623,0140282378,2
5624,0435240765,70
5625,0435240765,201
5626,0435240765,599
5627,0316779490,98
5628,0316779490,501
5629,0316779490,502
5630,0316779490,503
5631,0316779490,2
5632,0767902513,98
5633,0767902513,296
5634,0767902513,2
5635,038531809X,98
5636,038531809X,39
5637,038531809X,2
5638,068815252X,70
5639,068815252X,555
5640,078686351X,98
5641,078686351X,296
5642,078686351X,806
5643,0375706410,4
5644,0375706410,31
5645,0753811464,117
5646,0753811464,812
5647,0452266688,70
5648,0452266688,118
5649,0452266688,2
5650,0340697687,15
5651,0340697687,20
5652,0130289221,25
5653,0130289221,311
5654,0806957050,16
5655,0806957050,17
5656,0806957050,18
5657,0517084732,362
5658,0517084732,813
5659,020530902X,32
5660,020530902X,2
5661,073520313X,15
5662,073520313X,88
5663,073520313X,2
5664,0130891347,12
5665,0130891347,409
5666,0130891347,2
5667,0465021433,4
5668,0465021433,2
5669,1565115228,4
5670,1565115228,407
5671,1565115228,814
5672,0380810336,98
5673,0380810336,296
5674,0380810336,2
5675,0809225034,70
5676,0809225034,815
5677,061819729X,70
5678,061819729X,625
5679,061819729X,69
5680,061819729X,816
5681,1565122798,70
5682,1565122798,185
5683,1565122798,817
5684,1581820542,70
5685,1581820542,625
5686,1581820542,69
5687,1581820542,2
5688,0425166791,4
5689,0425166791,317
5690,0425166791,2
5691,0452284058,70
5692,0452284058,464
5693,1564146731,728
5694,0767910079,296
