,reservation_id,copy_id,position_in_queue
4160,2078,1097,2
4161,2079,3506,2
4162,2079,188,1
4163,2079,239,1
4164,2080,139,2
4165,2080,2647,2
4166,2080,1440,2
4167,2081,2749,1
4168,2082,1230,1
4169,2082,3887,1
4170,2082,3091,1
4171,2083,4973,2
4172,2083,3969,2
4173,2083,1763,1
4174,2084,4032,2
4175,2084,434,1
4176,2084,2262,1
4177,2085,3462,2
4178,2085,2810,2
4179,2086,1272,1
4180,2086,2145,2
4181,2086,3651,2
4182,2087,2498,2
4183,2087,2105,3
4184,2088,4943,1
4185,2088,2335,1
4186,2089,3969,3
4187,2089,3839,3
4188,2089,1816,1
4189,2090,4058,2
4190,2090,4549,1
4191,2090,3643,1
4192,2091,3652,1
4193,2091,3797,2
4194,2092,2979,1
4195,2092,490,1
4196,2092,2007,1
4197,2093,2349,1
4198,2094,604,1
4199,2094,1636,2
4200,2095,940,1
4201,2095,1013,1
4202,2096,4999,1
4203,2097,635,1
4204,2098,4244,1
4205,2098,654,1
4206,2098,634,2
4207,2099,3683,3
4208,2099,517,1
4209,2100,2225,1
4210,2100,2766,1
4211,2101,1175,1
4212,2101,974,1
4213,2101,3796,2
4214,2102,78,1
4215,2102,1294,1
4216,2102,777,4
4217,2103,1164,2
4218,2103,4593,1
4219,2103,1771,2
4220,2104,3554,1
4221,2105,1574,3
4222,2105,1866,3
4223,2106,3472,3
4224,2107,3989,1
4225,2107,1523,2
4226,2107,1388,1
4227,2108,559,2
4228,2108,74,1
4229,2109,4308,1
4230,2109,3656,1
4231,2110,1829,4
4232,2110,1445,2
4233,2110,3892,2
4234,2111,3716,4
4235,2111,555,2
4236,2111,857,2
4237,2112,2178,1
4238,2112,3928,1
4239,2113,809,3
4240,2113,2409,1
4241,2114,1667,1
4242,2115,1816,2
4243,2115,2616,1
4244,2115,3889,2
4245,2116,2102,1
4246,2116,4442,1
4247,2117,3239,2
4248,2117,1474,1
4249,2118,3232,1
4250,2118,1285,3
4251,2119,3048,1
4252,2120,4499,1
4253,2120,4232,1
4254,2120,2995,1
4255,2121,3012,1
4256,2121,826,2
4257,2121,810,2
4258,2122,2551,1
4259,2123,2377,4
4260,2124,4560,3
4261,2124,2473,1
4262,2125,1679,3
4263,2126,1075,2
4264,2126,4918,2
4265,2127,2918,2
4266,2128,2616,2
4267,2129,2459,1
4268,2130,1255,3
4269,2130,1786,3
4270,2130,27,1
4271,2131,1441,2
4272,2131,4258,2
4273,2132,1472,2
4274,2132,4175,2
4275,2132,82,1
4276,2133,2087,1
4277,2134,856,2
4278,2134,3138,3
4279,2135,2249,1
4280,2135,2125,1
4281,2136,1651,3
4282,2137,52,1
4283,2138,4249,1
4284,2138,2643,1
4285,2139,3298,1
4286,2139,4823,1
4287,2139,2434,2
4288,2140,3919,1
4289,2140,4298,2
4290,2140,2146,1
4291,2141,2711,2
4292,2141,3220,2
4293,2141,577,2
4294,2142,3296,2
4295,2142,2766,2
4296,2142,2240,1
4297,2143,2878,1
4298,2143,1009,1
4299,2143,3243,3
4300,2144,4912,2
4301,2144,271,1
4302,2145,351,2
4303,2146,4759,1
4304,2146,3350,2
4305,2146,2526,1
4306,2147,2375,1
4307,2147,29,1
4308,2147,3773,1
4309,2148,1053,3
4310,2148,293,2
4311,2149,3940,2
4312,2150,3045,1
4313,2150,2732,1
4314,2151,2336,1
4315,2151,2381,2
4316,2152,1237,3
4317,2152,2559,2
4318,2152,2066,1
4319,2153,41,3
4320,2154,1483,2
4321,2154,2630,2
4322,2155,392,2
4323,2155,4184,2
4324,2155,4653,3
4325,2156,468,1
4326,2157,347,5
4327,2157,99,2
4328,2158,3081,1
4329,2158,4601,1
4330,2158,626,1
4331,2159,3733,2
4332,2159,654,2
4333,2160,958,1
4334,2160,2782,2
4335,2160,3598,2
4336,2161,272,1
4337,2161,3469,1
4338,2162,2317,2
4339,2162,3753,2
4340,2163,1434,2
4341,2163,1029,1
4342,2163,4162,1
4343,2164,3554,2
4344,2164,3671,2
4345,2165,1033,1
4346,2165,2495,1
4347,2166,3048,2
4348,2166,3667,1
4349,2166,4307,1
4350,2167,3438,1
4351,2167,4836,1
4352,2167,696,2
4353,2168,4159,1
4354,2168,1449,1
4355,2169,868,1
4356,2170,3356,1
4357,2170,2699,1
4358,2171,1600,1
4359,2171,476,1
4360,2172,943,1
4361,2173,4517,3
4362,2173,4221,1
4363,2173,3922,2
4364,2174,2464,1
4365,2174,1925,4
4366,2175,88,4
4367,2176,3867,1
4368,2177,308,2
4369,2177,929,3
4370,2177,3290,2
4371,2178,780,1
4372,2179,1387,2
4373,2179,4466,1
4374,2179,3293,2
4375,2180,2054,5
4376,2181,2072,2
4377,2181,3746,3
4378,2181,91,3
4379,2182,2253,2
4380,2182,429,4
4381,2182,398,2
4382,2183,4108,1
4383,2184,360,1
4384,2184,117,1
4385,2185,4802,2
4386,2186,3064,2
4387,2186,2576,4
4388,2187,4188,2
4389,2187,3563,1
4390,2188,3969,4
4391,2189,4806,3
4392,2189,323,2
4393,2190,2758,1
4394,2190,2703,1
4395,2190,3594,3
4396,2191,2037,1
4397,2192,52,2
4398,2192,4523,2
4399,2192,1489,1
4400,2193,2642,3
4401,2194,2602,2
4402,2194,4733,2
4403,2195,1753,3
4404,2195,1335,1
4405,2196,4436,2
4406,2197,40,2
4407,2197,4870,1
4408,2197,2549,2
4409,2198,3457,2
4410,2198,687,1
4411,2198,1758,1
4412,2199,1250,2
4413,2199,2176,2
4414,2199,2083,1
4415,2200,1383,1
4416,2201,1901,1
4417,2201,200,3
4418,2202,2718,4
4419,2202,1890,1
4420,2202,4432,1
4421,2203,2538,2
4422,2204,2452,3
4423,2204,4994,1
4424,2204,2518,2
4425,2205,2917,1
4426,2206,4792,2
4427,2206,625,2
4428,2206,3066,3
4429,2207,2490,3
4430,2208,861,2
4431,2208,1847,1
4432,2208,579,1
4433,2209,3456,1
4434,2209,263,1
4435,2210,2425,2
4436,2210,1932,1
4437,2211,2492,3
4438,2211,3038,2
4439,2212,1782,2
4440,2212,661,2
4441,2212,41,4
4442,2213,139,3
4443,2213,1974,2
4444,2213,893,1
4445,2214,789,1
4446,2214,3094,3
4447,2214,593,3
4448,2215,709,3
4449,2215,2948,1
4450,2215,2751,2
4451,2216,2435,3
4452,2217,1027,3
4453,2217,1402,2
4454,2217,2944,1
4455,2218,3222,2
4456,2218,2498,3
4457,2219,3778,1
4458,2219,899,2
4459,2219,2367,1
4460,2220,3490,4
4461,2220,26,3
4462,2220,2686,1
4463,2221,646,1
4464,2221,648,4
4465,2221,1907,2
4466,2222,1011,3
4467,2222,3904,2
4468,2223,1016,1
4469,2223,2630,3
4470,2223,1976,2
4471,2224,3990,2
4472,2225,712,1
4473,2226,3053,1
4474,2227,1809,1
4475,2227,4280,2
4476,2228,4562,1
4477,2229,21,1
4478,2230,252,3
4479,2230,3869,2
4480,2230,4465,1
4481,2231,4359,1
4482,2231,1444,1
4483,2232,758,2
4484,2233,1260,2
4485,2234,491,4
4486,2234,2110,1
4487,2234,2299,2
4488,2235,896,1
4489,2235,1860,1
4490,2236,3000,1
4491,2237,4105,2
4492,2238,4836,2
4493,2238,3131,2
4494,2238,4063,3
4495,2239,27,2
4496,2240,723,1
4497,2241,2234,3
4498,2241,4063,4
4499,2242,2104,1
4500,2242,4929,1
4501,2243,2188,1
4502,2243,3518,1
4503,2243,638,1
4504,2244,4336,1
4505,2244,4978,3
4506,2244,3235,1
4507,2245,185,1
4508,2245,1718,1
4509,2246,3022,1
4510,2246,1566,4
4511,2246,4254,1
4512,2247,2949,2
4513,2248,1859,2
4514,2248,771,3
4515,2249,276,1
4516,2249,630,2
4517,2249,4946,1
4518,2250,568,2
4519,2251,1490,2
4520,2251,2301,2
4521,2251,730,2
4522,2252,3929,3
4523,2252,4141,5
4524,2252,2486,2
4525,2253,3441,1
4526,2253,331,3
4527,2253,2484,2
4528,2254,615,2
4529,2255,4477,1
4530,2255,1389,2
4531,2256,2402,1
4532,2256,2707,3
4533,2257,4701,1
4534,2258,1945,1
4535,2258,1667,2
4536,2258,1279,1
4537,2259,2882,2
4538,2260,1408,1
4539,2260,3004,1
4540,2261,2503,1
4541,2262,3997,2
4542,2262,4366,4
4543,2263,4739,3
4544,2264,3368,1
4545,2265,700,1
4546,2266,1786,4
4547,2267,1616,2
4548,2267,1819,1
4549,2267,750,3
4550,2268,650,2
4551,2268,231,3
4552,2268,2174,2
4553,2269,1408,2
4554,2269,682,3
4555,2269,3517,1
4556,2270,271,2
4557,2270,1931,1
4558,2271,4079,1
4559,2271,743,1
4560,2271,1253,1
4561,2272,1938,1
4562,2273,4278,1
4563,2274,1025,1
4564,2275,4699,1
4565,2275,479,3
4566,2275,3217,3
4567,2276,2461,1
4568,2276,2529,2
4569,2276,50,2
4570,2277,2659,3
4571,2277,2852,1
4572,2278,822,2
4573,2278,2215,1
4574,2279,3729,1
4575,2280,2684,1
4576,2280,2994,3
4577,2281,2929,2
4578,2281,754,2
4579,2281,4334,1
4580,2282,3494,3
4581,2283,733,2
4582,2283,1078,1
4583,2284,484,3
4584,2284,4409,1
4585,2284,1264,2
4586,2285,3697,2
4587,2285,3214,2
4588,2286,714,2
4589,2286,456,1
4590,2286,2909,1
4591,2287,4606,1
4592,2287,3742,2
4593,2287,2350,2
4594,2288,1450,1
4595,2288,4091,1
4596,2289,801,1
4597,2289,3487,2
4598,2289,1151,1
4599,2290,4581,1
4600,2290,2105,4
4601,2291,1262,1
4602,2292,3365,4
4603,2292,4666,2
4604,2292,1358,1
4605,2293,1971,2
4606,2293,3349,1
4607,2294,3660,3
4608,2294,2378,1
4609,2294,574,2
4610,2295,2052,1
4611,2295,2578,1
4612,2295,990,1
4613,2296,172,1
4614,2296,1612,1
4615,2296,2600,4
4616,2297,4803,1
4617,2298,3360,1
4618,2298,722,1
4619,2298,3022,2
4620,2299,609,2
4621,2300,331,4
4622,2300,3274,1
4623,2301,3386,1
4624,2302,918,1
4625,2302,327,2
4626,2303,2089,1
4627,2304,4513,3
4628,2305,2371,1
4629,2306,2905,2
4630,2306,4041,1
4631,2307,1435,1
4632,2308,120,3
4633,2309,4575,2
4634,2309,3102,1
4635,2310,1882,2
4636,2311,1355,1
4637,2311,56,2
4638,2311,203,2
4639,2312,2661,4
4640,2313,2720,2
4641,2313,1214,2
4642,2314,413,3
4643,2315,4389,2
4644,2316,1392,2
4645,2317,4465,2
4646,2317,1461,2
4647,2317,2532,3
4648,2318,2621,2
4649,2319,4258,3
4650,2319,1438,1
4651,2319,3963,2
4652,2320,4124,3
4653,2321,368,2
4654,2321,4038,1
4655,2321,3098,2
4656,2322,3216,1
4657,2322,4647,3
4658,2322,4623,1
4659,2323,2972,1
4660,2324,122,2
4661,2324,2019,3
4662,2325,995,2
4663,2325,1430,1
4664,2326,3064,3
4665,2326,2094,1
4666,2327,982,1
4667,2328,2525,1
4668,2328,626,2
4669,2328,1845,2
4670,2329,1786,5
4671,2329,3069,2
4672,2330,4226,2
4673,2330,2364,1
4674,2330,4958,1
4675,2331,4597,2
4676,2332,4793,1
4677,2332,3057,1
4678,2333,2743,1
4679,2333,82,2
4680,2333,1435,2
4681,2334,4893,1
4682,2334,4041,2
4683,2335,2396,1
4684,2335,1849,1
4685,2336,4978,4
4686,2336,2049,2
4687,2337,1099,1
4688,2337,4084,1
4689,2338,3116,2
4690,2338,4702,3
4691,2339,3685,2
4692,2339,3510,2
4693,2340,18,3
4694,2340,4874,1
4695,2340,4199,1
4696,2341,1389,3
4697,2341,4580,2
4698,2342,1683,3
4699,2343,3310,2
4700,2343,799,2
4701,2343,877,1
4702,2344,594,2
4703,2345,2072,3
4704,2346,584,1
4705,2346,4481,2
4706,2346,2231,1
4707,2347,1303,3
4708,2348,2972,2
4709,2348,276,2
4710,2349,1632,2
4711,2350,520,1
4712,2350,3132,1
4713,2351,3345,1
4714,2351,218,5
4715,2351,2269,4
4716,2352,1897,1
4717,2352,3827,1
4718,2352,1352,1
4719,2353,2234,4
4720,2353,3055,1
4721,2354,3312,2
4722,2354,4954,2
4723,2354,2431,1
4724,2355,2251,1
4725,2355,1841,1
4726,2356,839,2
4727,2357,3515,1
4728,2357,4970,3
4729,2357,2479,1
4730,2358,2128,1
4731,2359,1177,3
4732,2359,3496,1
4733,2359,1772,2
4734,2360,722,2
4735,2360,1486,1
4736,2360,576,1
4737,2361,2637,1
4738,2361,1064,1
4739,2362,2191,2
4740,2362,1991,2
4741,2363,1253,2
4742,2364,4259,1
4743,2365,3777,2
4744,2365,2980,1
4745,2366,387,2
4746,2367,2781,1
4747,2367,4202,3
4748,2367,1298,1
4749,2368,3531,1
4750,2368,2300,1
4751,2368,3441,2
4752,2369,1660,1
4753,2369,2905,3
4754,2370,58,2
4755,2370,3066,4
4756,2371,4440,1
4757,2371,717,1
4758,2371,524,1
4759,2372,4714,1
4760,2372,3526,1
4761,2372,744,2
4762,2373,3766,1
4763,2374,4198,1
4764,2375,161,1
4765,2375,4540,2
4766,2376,3906,2
4767,2376,804,2
4768,2377,1875,1
4769,2378,2154,1
4770,2378,2519,1
4771,2378,2123,2
4772,2379,22,1
4773,2379,3914,2
4774,2380,2245,2
4775,2381,790,2
4776,2381,591,1
4777,2381,124,2
4778,2382,3142,1
4779,2383,4496,3
4780,2384,1378,1
4781,2385,1348,1
4782,2385,4423,1
4783,2385,2009,1
4784,2386,243,1
4785,2386,3274,2
4786,2386,3840,2
4787,2387,4099,3
4788,2387,1215,1
4789,2387,4982,3
4790,2388,4071,1
4791,2388,2666,1
4792,2388,1512,1
4793,2389,674,4
4794,2389,4671,2
4795,2389,2647,3
4796,2390,613,1
4797,2390,4934,3
4798,2390,1577,1
4799,2391,688,2
4800,2391,4366,5
4801,2392,4030,3
4802,2392,2135,1
4803,2393,2559,3
4804,2393,1357,3
4805,2393,606,3
4806,2394,1027,4
4807,2394,2657,3
4808,2395,3850,3
4809,2396,4106,1
4810,2396,4100,2
4811,2396,4813,1
4812,2397,1327,1
4813,2397,481,3
4814,2398,3512,1
4815,2399,4084,2
4816,2399,1512,2
4817,2399,499,2
4818,2400,2236,2
4819,2400,2897,3
4820,2400,2745,1
4821,2401,1916,1
4822,2401,2954,1
4823,2401,3573,3
4824,2402,1049,1
4825,2402,1929,1
4826,2402,1193,3
4827,2403,4945,2
4828,2403,4389,3
4829,2404,2168,2
4830,2404,1734,2
4831,2405,4209,2
4832,2405,4848,3
4833,2405,1443,1
4834,2406,2877,2
4835,2407,2224,3
4836,2408,596,1
4837,2408,2928,2
4838,2408,2754,1
4839,2409,1406,1
4840,2410,83,1
4841,2411,3367,2
4842,2411,4338,2
4843,2412,3795,1
4844,2413,3699,2
4845,2414,2768,1
4846,2414,440,2
4847,2415,2616,3
4848,2416,4266,2
4849,2416,1822,3
4850,2416,3319,1
4851,2417,2431,2
4852,2418,846,1
4853,2418,3580,3
4854,2418,4152,1
4855,2419,3444,1
4856,2419,840,2
4857,2419,1018,3
4858,2420,306,2
4859,2420,1367,1
4860,2420,1564,2
4861,2421,1018,4
4862,2421,4712,2
4863,2421,1619,1
4864,2422,3877,1
4865,2423,1030,1
4866,2424,4088,3
4867,2424,3281,1
4868,2425,3027,2
4869,2425,2081,1
4870,2425,3596,1
4871,2426,2304,1
4872,2427,3917,3
4873,2427,3173,1
4874,2428,668,2
4875,2428,937,2
4876,2428,2351,3
4877,2429,4732,2
4878,2430,2273,4
4879,2430,426,1
4880,2431,2321,2
4881,2432,4134,1
4882,2432,2552,3
4883,2433,3350,3
4884,2434,386,2
4885,2434,2434,3
4886,2435,4027,2
4887,2436,4443,1
4888,2437,2863,1
4889,2437,4580,3
4890,2437,1008,2
4891,2438,2074,1
4892,2438,1889,2
4893,2438,3708,2
4894,2439,107,2
4895,2439,790,3
4896,2439,2306,1
4897,2440,2674,1
4898,2440,4484,2
4899,2441,2896,5
4900,2442,3601,3
4901,2442,3607,1
4902,2442,1186,1
4903,2443,1056,2
4904,2444,2479,2
4905,2444,3292,2
4906,2444,1506,3
4907,2445,656,2
4908,2445,4106,2
4909,2445,1244,1
4910,2446,523,2
4911,2447,4622,1
4912,2447,3096,3
4913,2447,708,2
4914,2448,4830,3
4915,2448,3922,3
4916,2448,2259,1
4917,2449,2652,1
4918,2449,2526,2
4919,2450,2981,1
4920,2450,4283,2
4921,2450,4952,2
4922,2451,3148,1
4923,2451,3256,1
4924,2452,1044,1
4925,2452,866,2
4926,2452,1916,2
4927,2453,2107,2
4928,2453,1060,1
4929,2454,4319,2
4930,2454,3705,2
4931,2455,1307,3
4932,2455,4862,1
4933,2456,4262,3
4934,2456,4689,2
4935,2457,3121,1
4936,2457,1699,2
4937,2457,3057,2
4938,2458,2214,3
4939,2458,1478,1
4940,2458,2007,2
4941,2459,4429,3
4942,2459,2269,5
4943,2459,569,1
4944,2460,3545,2
4945,2460,3503,1
4946,2460,1450,2
4947,2461,3388,1
4948,2461,3660,4
4949,2461,4878,1
4950,2462,2331,3
4951,2463,4960,2
4952,2463,102,1
4953,2464,3126,1
4954,2465,421,1
4955,2465,3807,2
4956,2465,4465,3
4957,2466,3278,1
4958,2466,4991,1
4959,2467,2659,4
4960,2468,471,2
4961,2468,2614,2
4962,2469,1831,1
4963,2469,4275,1
4964,2470,4968,2
4965,2470,2716,3
4966,2470,1329,1
4967,2471,808,1
4968,2472,3523,4
4969,2473,1685,1
4970,2473,3128,1
4971,2473,3341,1
4972,2474,3841,1
4973,2474,1094,2
4974,2475,3045,2
4975,2476,2135,2
4976,2476,4650,1
4977,2477,2210,1
4978,2477,4066,1
4979,2478,1687,3
4980,2478,3340,2
4981,2478,3039,2
4982,2479,3220,3
4983,2479,1863,2
4984,2480,4663,2
4985,2480,4604,3
4986,2480,398,3
4987,2481,2094,2
4988,2481,1431,2
4989,2481,758,3
4990,2482,2515,1
4991,2482,330,1
4992,2482,978,2
4993,2483,1773,3
4994,2483,1565,2
4995,2483,322,1
4996,2484,1659,1
4997,2484,3820,1
4998,2485,1835,1
4999,2485,991,1
5000,2486,3692,1
5001,2486,4270,1
5002,2487,4112,4
5003,2487,2910,2
5004,2487,2810,3
5005,2488,1262,2
5006,2488,4690,2
5007,2489,3679,2
5008,2489,2982,1
5009,2489,3110,2
5010,2490,2930,2
5011,2490,119,2
5012,2491,2960,1
5013,2491,361,1
5014,2491,1448,2
5015,2492,3360,2
5016,2492,4594,2
5017,2492,420,2
5018,2493,315,4
5019,2494,2789,1
5020,2495,4489,1
5021,2495,551,1
5022,2495,3292,3
5023,2496,3208,1
5024,2496,1448,3
5025,2497,1498,1
5026,2497,4230,3
5027,2497,3930,1
5028,2498,2714,4
5029,2498,1650,2
5030,2499,3857,1
5031,2499,503,2
5032,2499,4647,4
5033,2500,3609,2
5034,2500,4253,1
5035,2501,4670,1
5036,2501,4262,4
5037,2501,4125,2
5038,2502,4126,1
5039,2502,4815,3
5040,2503,4924,1
5041,2503,3510,3
5042,2504,2032,1
5043,2505,4993,1
5044,2506,94,1
5045,2506,4285,2
5046,2506,932,3
5047,2507,2203,2
5048,2508,3755,1
5049,2508,3465,1
5050,2508,4863,1
5051,2509,2831,2
5052,2510,4294,2
5053,2511,4068,2
5054,2512,934,3
5055,2512,2671,1
5056,2512,3019,1
5057,2513,1430,2
5058,2514,2348,1
5059,2514,962,1
5060,2515,3062,1
5061,2515,58,3
5062,2516,2778,1
5063,2517,4975,1
5064,2517,1347,1
5065,2518,3875,2
5066,2518,659,3
5067,2519,2332,1
5068,2520,2595,2
5069,2521,713,2
5070,2521,1510,3
5071,2521,250,1
5072,2522,4293,2
5073,2522,2096,3
5074,2522,3294,1
5075,2523,4931,1
5076,2523,2880,1
5077,2524,4482,2
5078,2524,2263,2
5079,2524,4401,1
5080,2525,3101,1
5081,2525,4759,2
5082,2526,3717,2
5083,2527,3076,2
5084,2527,4992,2
5085,2527,434,2
5086,2528,4928,2
5087,2529,4491,1
5088,2529,1654,1
5089,2529,716,3
5090,2530,4662,1
5091,2530,2545,1
5092,2531,574,3
5093,2531,2745,2
5094,2532,2569,1
5095,2533,3055,2
5096,2533,3143,2
5097,2533,3470,2
5098,2534,44,1
5099,2534,974,2
5100,2534,2456,3
5101,2535,137,2
5102,2535,1643,3
5103,2536,206,2
5104,2536,1473,1
5105,2537,3,2
5106,2537,821,3
5107,2538,2052,2
5108,2538,498,3
5109,2539,4077,1
5110,2539,1758,2
5111,2539,2818,2
5112,2540,1370,2
5113,2540,400,2
5114,2540,3114,3
5115,2541,2371,2
5116,2542,1333,2
5117,2542,914,2
5118,2542,689,1
5119,2543,3196,2
5120,2544,252,4
5121,2544,1276,3
5122,2544,13,3
5123,2545,162,2
5124,2546,2144,3
5125,2547,2243,1
5126,2547,1942,3
5127,2547,1147,1
5128,2548,1140,2
5129,2548,1514,2
5130,2549,2214,4
5131,2550,367,1
5132,2550,1400,2
5133,2551,2650,1
5134,2552,4005,2
5135,2553,3468,1
5136,2553,2033,1
5137,2553,3970,2
5138,2554,3916,1
5139,2555,2405,2
5140,2555,1691,1
5141,2556,290,2
5142,2556,1808,1
5143,2556,2202,2
5144,2557,4086,1
5145,2557,587,1
5146,2557,1183,2
5147,2558,3898,2
5148,2558,3843,3
5149,2558,2480,1
5150,2559,1054,1
5151,2559,2708,1
5152,2560,357,3
5153,2561,1460,1
5154,2561,1534,2
5155,2561,2981,2
5156,2562,1791,1
5157,2562,444,3
5158,2562,199,1
5159,2563,4613,2
5160,2563,4370,1
5161,2563,4084,3
5162,2564,3192,2
5163,2564,3562,2
5164,2564,4031,3
5165,2565,4945,3
5166,2565,4320,1
5167,2566,4935,4
5168,2566,1978,3
5169,2566,3554,3
5170,2567,3297,1
5171,2567,2632,1
5172,2567,1815,1
5173,2568,3664,1
5174,2568,1849,2
5175,2568,1463,2
5176,2569,2029,2
5177,2569,2198,2
5178,2570,2628,1
5179,2570,4285,3
5180,2570,4220,2
5181,2571,862,2
5182,2571,3696,2
5183,2571,3982,2
5184,2572,4117,1
5185,2572,3109,2
5186,2573,2178,2
5187,2573,4894,2
5188,2573,2662,2
5189,2574,2509,3
5190,2574,4994,2
5191,2575,1435,3
5192,2576,768,1
5193,2576,997,1
5194,2577,3308,4
5195,2577,297,2
5196,2578,4633,1
5197,2578,3433,1
5198,2578,1544,1
5199,2579,769,2
5200,2579,2767,4
5201,2580,1766,1
5202,2581,397,2
5203,2582,4012,1
5204,2582,4813,2
5205,2582,2555,1
5206,2583,796,1
5207,2583,3874,3
5208,2583,703,3
5209,2584,3604,4
5210,2584,542,1
5211,2585,530,1
5212,2585,2351,4
5213,2585,1839,3
5214,2586,2389,2
5215,2586,3962,1
5216,2586,4787,3
5217,2587,235,3
5218,2588,250,2
5219,2588,1823,1
5220,2588,4895,1
5221,2589,4186,1
5222,2589,1043,2
5223,2590,665,1
5224,2590,1812,1
5225,2590,1049,2
5226,2591,2533,1
5227,2591,3468,2
5228,2591,3231,2
5229,2592,4955,1
5230,2592,4107,3
5231,2592,1406,2
5232,2593,455,2
5233,2594,1694,4
5234,2594,2213,2
5235,2594,512,1
5236,2595,2768,2
5237,2595,1827,2
5238,2596,1023,1
5239,2596,3275,1
5240,2596,416,1
5241,2597,2010,1
5242,2597,4562,2
5243,2598,2218,1
5244,2598,3589,2
5245,2598,2404,2
5246,2599,1251,2
5247,2599,4381,1
5248,2600,3080,2
5249,2600,2367,2
5250,2601,3836,2
5251,2601,3813,1
5252,2602,3236,1
5253,2603,3985,2
5254,2603,846,2
5255,2604,1538,1
5256,2604,4093,1
5257,2604,3775,1
5258,2605,2734,1
5259,2605,967,2
5260,2605,1285,4
5261,2606,749,3
5262,2607,3684,2
5263,2607,3023,2
5264,2607,1721,1
5265,2608,1935,1
5266,2609,2624,1
5267,2610,4777,4
5268,2610,4147,2
5269,2611,4149,2
5270,2611,4343,1
5271,2612,1626,1
5272,2612,4984,1
5273,2612,4289,1
5274,2613,1980,1
5275,2613,3952,1
5276,2614,3994,1
5277,2614,4742,1
5278,2614,4723,1
5279,2615,2994,4
5280,2616,1534,3
5281,2616,2078,2
5282,2616,1208,4
5283,2617,2144,4
5284,2618,518,1
5285,2618,3579,3
5286,2618,1617,2
5287,2619,767,2
5288,2620,3350,4
5289,2620,3726,1
5290,2620,3071,1
5291,2621,133,1
5292,2621,1432,1
5293,2622,848,1
5294,2623,595,1
5295,2623,932,4
5296,2624,4852,2
5297,2625,2998,1
5298,2626,4012,2
5299,2627,3059,1
5300,2627,4360,1
5301,2627,228,2
5302,2628,4120,2
5303,2628,2496,2
5304,2629,2971,2
5305,2630,4209,3
5306,2631,3796,3
5307,2631,4077,2
5308,2631,814,1
5309,2632,3437,1
5310,2632,932,5
5311,2633,3134,2
5312,2633,4295,2
5313,2634,3068,1
5314,2634,594,3
5315,2635,4737,1
5316,2635,696,3
5317,2636,4321,3
5318,2636,566,1
5319,2637,2779,1
5320,2638,3176,2
5321,2638,3775,2
5322,2639,334,1
5323,2639,493,1
5324,2639,669,1
5325,2640,1279,2
5326,2641,4991,2
5327,2641,754,3
5328,2641,877,2
5329,2642,3606,1
5330,2643,4695,1
5331,2644,3753,3
5332,2645,197,3
5333,2646,3415,2
5334,2646,344,5
5335,2647,385,1
5336,2648,1508,1
5337,2648,4260,1
5338,2648,2237,1
5339,2649,3522,2
5340,2649,1117,2
5341,2649,3529,2
5342,2650,3066,5
5343,2650,1670,2
5344,2650,1478,2
5345,2651,2544,1
5346,2652,114,3
5347,2653,2119,1
5348,2653,3865,1
5349,2654,734,1
5350,2654,1623,1
5351,2654,4882,2
5352,2655,1463,3
5353,2655,416,2
5354,2656,1683,4
5355,2656,614,1
5356,2657,1351,1
5357,2657,3007,2
5358,2657,2131,2
5359,2658,2800,2
5360,2659,4069,2
5361,2659,452,1
5362,2660,4827,3
5363,2660,662,2
5364,2661,3791,1
5365,2662,762,1
5366,2662,4069,3
5367,2662,3073,2
5368,2663,4532,3
5369,2663,1624,1
5370,2664,2138,2
5371,2664,1629,1
5372,2665,451,1
5373,2665,721,2
5374,2666,4685,1
5375,2667,2544,2
5376,2668,4488,2
5377,2668,2509,4
5378,2668,3818,1
5379,2669,468,2
5380,2670,1959,2
5381,2671,2877,3
5382,2672,2100,1
5383,2672,3199,2
5384,2672,1435,4
5385,2673,4693,5
5386,2674,2986,3
5387,2674,3123,1
5388,2674,977,1
5389,2675,3412,1
5390,2675,4404,1
5391,2675,4024,1
5392,2676,4182,1
5393,2677,929,4
5394,2677,104,1
5395,2678,2966,1
5396,2679,537,3
5397,2680,3208,2
5398,2681,2052,3
5399,2681,3717,3
5400,2681,4876,1
5401,2682,4002,2
5402,2682,2004,1
5403,2682,1459,1
5404,2683,963,1
5405,2683,3176,3
5406,2684,2098,2
5407,2684,1054,2
5408,2684,2962,1
5409,2685,10,1
5410,2685,4325,1
5411,2685,4934,4
5412,2686,3188,3
5413,2686,827,3
5414,2686,617,2
5415,2687,745,1
5416,2688,4294,3
5417,2688,1985,1
5418,2689,29,2
5419,2690,4715,1
5420,2690,4582,2
5421,2690,1159,1
5422,2691,392,3
5423,2691,4654,2
5424,2692,1294,2
5425,2693,2996,2
5426,2693,323,3
5427,2694,1106,2
5428,2694,254,2
5429,2695,255,1
5430,2695,331,5
5431,2696,3010,1
5432,2696,4995,1
5433,2696,3736,2
5434,2697,1919,1
5435,2697,3183,1
5436,2698,4804,2
5437,2698,448,2
5438,2699,2292,1
5439,2700,3283,2
5440,2701,1243,2
5441,2702,4889,2
5442,2702,609,3
5443,2703,4532,4
5444,2703,511,1
5445,2703,651,2
5446,2704,4818,2
5447,2705,3910,5
5448,2706,600,1
5449,2706,669,2
5450,2707,1550,1
5451,2707,2964,1
5452,2707,4600,3
5453,2708,1568,1
5454,2709,1218,3
5455,2710,1999,1
