copy_id,status,condition,price,ISBN
3798,Checked Out,New,84.8,0140099832
3799,Available,Fair,146.46,1570362084
3800,Available,New,100.24,0394822862
3801,Available,Good,97.79,1560238763
3802,Available,New,36.87,3404100263
3803,Checked Out,Fair,62.66,0345350499
3804,Available,Fair,83.05,0786860642
3805,Available,Poor,47.68,0307177092
3806,Available,Poor,52.9,0345371984
3807,Available,New,91.46,014029645X
3808,Available,Fair,133.32,061312975X
3809,Available,Fair,41.6,0375509038
3810,Available,Good,137.57,0451450604
3811,Available,New,31.2,1853260312
3812,Available,Poor,44.83,0449912302
3813,Available,Fair,90.22,0884092097
3814,Available,Poor,47.37,0028621239
3815,Checked Out,Fair,68.35,0440216842
3816,Checked Out,Fair,136.15,0786866276
3817,Checked Out,Fair,148.96,0316777730
3818,Available,Fair,90.34,0786889160
3819,Checked Out,New,76.13,2871290911
3820,Available,Good,69.81,0553280333
3821,Checked Out,Good,109.61,0385335881
3822,Available,New,112.15,0883659654
3823,Available,Good,30.99,0618126988
3824,Available,Good,56.61,0345331605
3825,Checked Out,Poor,86.74,0140244824
3826,Checked Out,New,27.04,0671742566
3827,Available,Poor,88.46,0345339703
3828,Checked Out,Poor,83.36,061830245X
3829,Available,Fair,39.57,0743412621
3830,Available,Fair,138.79,0399143165
3831,Available,Fair,147.34,0394743741
3832,Available,New,127.4,0684867621
3833,Available,Good,80.0,0425182908
3834,Available,Poor,122.33,0373711123
3835,Checked Out,Good,39.23,0563537329
3836,Available,Good,101.39,0446355224
3837,Available,Fair,97.43,0060938412
3838,Available,Poor,143.92,0741403056
3839,Available,Poor,39.28,1555217532
3840,Available,Poor,29.03,0316969680
3841,Checked Out,Fair,131.08,0449005569
3842,Available,New,46.39,2070364283
3843,Available,Fair,81.92,080411952X
3844,Checked Out,Fair,72.15,0060922532
3845,Checked Out,Fair,47.19,0375401318
3846,Available,Poor,149.29,0670856045
3847,Checked Out,Fair,58.39,0452266688
3848,Available,Poor,97.98,1590171012
3849,Available,Fair,141.18,0375401318
3850,Available,Good,78.36,0440234964
3851,Available,Fair,74.33,1842040154
3852,Available,Poor,139.78,0130219193
3853,Available,Poor,73.88,0684835983
3854,Checked Out,Good,125.85,0425137015
3855,Available,New,54.13,1590521994
3856,Checked Out,Fair,93.29,2070372294
3857,Checked Out,New,107.02,0590406019
3858,Checked Out,New,101.29,0439569842
3859,Checked Out,New,44.46,067084487X
3860,Checked Out,Fair,149.76,155143234X
3861,Checked Out,Fair,99.33,0140293248
3862,Checked Out,Fair,109.47,0373484224
3863,Available,Good,35.22,0929587081
3864,Available,Fair,29.72,0312872682
3865,Available,Good,66.7,0812515722
3866,Checked Out,Good,23.67,042517736X
3867,Checked Out,Poor,42.89,3423116714
3868,Checked Out,Good,67.2,0451524934
3869,Available,New,41.19,0062507249
3870,Available,New,147.96,031227999X
3871,Available,Poor,116.22,0345386256
3872,Available,Good,25.56,0345406516
3873,Available,New,112.9,0140317937
3874,Available,Poor,66.25,0439221714
3875,Available,Good,107.22,073520313X
3876,Available,Fair,119.36,0440224624
3877,Available,Poor,149.66,0440214041
3878,Available,New,85.1,0394574745
3879,Checked Out,Poor,118.55,0846705672
3880,Checked Out,Fair,136.84,0553256785
3881,Available,Good,127.85,0345308239
3882,Available,Good,68.54,0345422392
3883,Checked Out,New,87.87,0553586122
3884,Checked Out,Good,66.6,0816614024
3885,Checked Out,Poor,48.26,1590520777
3886,Checked Out,Good,20.65,0812521129
3887,Available,New,97.55,0449222276
3888,Checked Out,New,149.1,0765342294
3889,Available,Fair,49.72,0373196903
3890,Checked Out,Good,125.66,0689109865
3891,Available,Good,96.27,0767905180
3892,Available,Good,31.79,0451456548
3893,Checked Out,Poor,27.96,0307132668
3894,Available,Poor,21.44,8445071769
3895,Available,Good,124.53,0345428544
3896,Checked Out,Good,113.85,0451181468
3897,Checked Out,Poor,84.9,0807565288
3898,Available,Good,87.27,015600710X
3899,Available,Good,137.55,0446519960
3900,Available,Poor,126.87,0140140352
3901,Available,Good,83.66,1841215457
3902,Available,Poor,24.72,1854879073
3903,Available,Good,26.79,0670855758
3904,Available,New,126.99,0373510225
3905,Available,Fair,89.4,0345454073
3906,Checked Out,Poor,64.0,0671789422
3907,Available,Good,117.55,0553298860
3908,Checked Out,Poor,89.6,0060938455
3909,Checked Out,New,95.52,0440418569
3910,Available,New,135.42,0375700757
3911,Checked Out,New,77.41,1573228567
3912,Checked Out,Fair,44.86,0553564528
3913,Checked Out,Poor,111.57,0060922532
3914,Checked Out,New,139.36,0679777431
3915,Available,Good,89.89,0553202294
3916,Available,New,133.15,0440203155
3917,Checked Out,Good,46.64,0805051732
3918,Checked Out,New,29.1,0898151910
3919,Available,Fair,97.98,0767908473
3920,Available,Fair,125.84,0385327773
3921,Available,New,74.12,0140370900
3922,Available,New,119.26,0441328091
3923,Checked Out,Poor,101.44,0152013369
3924,Available,New,67.56,0316140651
3925,Available,Fair,27.02,055326396X
3926,Available,New,46.55,0399147128
3927,Checked Out,Poor,106.47,0439404371
3928,Checked Out,Poor,143.93,0679748083
3929,Available,New,92.65,0553299506
3930,Checked Out,Poor,36.2,2266029460
3931,Available,Fair,41.73,0345441133
3932,Available,Fair,120.21,0375702709
3933,Available,Good,47.23,0375707972
3934,Available,Good,91.55,0373630468
3935,Available,Good,130.99,0553135457
3936,Available,Poor,91.46,0399148620
3937,Available,Good,127.13,0551031123
3938,Checked Out,Good,126.7,0525945040
3939,Available,Poor,79.15,0486401464
3940,Checked Out,New,129.14,0380706725
3941,Checked Out,Fair,68.67,0312953453
3942,Available,New,97.2,0451409256
3943,Checked Out,Fair,36.39,0449225151
3944,Available,Poor,138.98,0590514776
3945,Available,Good,70.39,1569471096
3946,Available,Good,54.05,0684821192
3947,Available,New,124.25,1854877178
3948,Available,New,129.22,0451186648
3949,Checked Out,Good,53.92,0773762078
3950,Checked Out,Good,122.97,0743411269
3951,Available,New,109.19,0553561618
3952,Checked Out,Fair,121.9,0915811332
3953,Available,New,120.41,0140099832
3954,Available,Fair,27.78,0793133955
3955,Available,New,73.64,0451155750
3956,Available,Poor,40.76,3257250053
3957,Checked Out,Poor,48.56,0590629719
3958,Available,Fair,139.63,0805019367
3959,Checked Out,Good,97.22,0140370900
3960,Checked Out,Good,91.37,3499151502
3961,Available,Poor,119.59,1579651658
3962,Available,Fair,57.0,0812504208
3963,Available,Good,143.78,0449005569
3964,Available,New,40.45,0425174484
3965,Available,New,79.66,0425124347
3966,Checked Out,New,118.78,0064410358
3967,Checked Out,Fair,67.68,006015456X
3968,Checked Out,Good,126.97,0425109267
3969,Available,Poor,135.47,0060951710
3970,Available,New,97.9,0743249992
3971,Available,Poor,37.91,2264030542
3972,Available,New,43.01,0385335407
3973,Available,Good,62.02,0140259198
3974,Checked Out,Fair,21.22,0373484070
3975,Checked Out,Good,124.84,0525463313
3976,Checked Out,New,132.16,0965404560
3977,Available,Fair,116.43,0670848549
3978,Available,New,137.14,0671027123
3979,Available,Good,80.52,0440241413
3980,Available,Fair,119.48,0679723420
3981,Available,Poor,94.24,0671701053
3982,Available,Poor,122.69,0312977905
3983,Available,Poor,83.33,0374516901
3984,Available,Poor,87.17,0451199871
3985,Checked Out,New,59.09,1400077826
3986,Available,Fair,63.66,0316107417
3987,Checked Out,Fair,131.37,0802713661
3988,Available,Poor,79.64,039914563X
3989,Checked Out,Fair,29.6,0446602086
3990,Checked Out,Fair,80.26,0385337132
3991,Available,New,91.3,0316825336
3992,Available,New,145.85,0786808772
3993,Checked Out,New,122.83,0786889160
3994,Available,Good,122.8,1853260622
3995,Available,Fair,80.0,0394742591
3996,Checked Out,Fair,133.5,0892967994
3997,Available,Good,26.35,0385509456
3998,Checked Out,New,130.4,0486401464
3999,Checked Out,Fair,31.55,0307001385
4000,Available,Good,113.49,0446523569
4001,Checked Out,Good,60.08,0312872682
4002,Available,New,57.98,039914563X
4003,Available,Fair,81.16,087226002X
4004,Available,Poor,38.96,0385324057
4005,Checked Out,Poor,59.63,0446610038
4006,Available,Good,41.43,0875421288
4007,Checked Out,Good,111.98,0399501487
4008,Available,Fair,140.97,014036336X
4009,Checked Out,Fair,27.45,0448095300
4010,Checked Out,Good,37.49,0316777730
4011,Available,Poor,85.56,0517395754
4012,Available,Fair,43.22,1877727083
4013,Available,Poor,127.73,0590542443
4014,Available,Fair,62.58,0743444167
4015,Checked Out,Good,142.27,0609605623
4016,Available,Fair,146.57,0963094424
4017,Available,Fair,95.26,0679450548
4018,Checked Out,New,109.01,0151000638
4019,Available,Fair,21.2,0743462335
4020,Available,New,33.96,0316666343
4021,Available,Good,48.76,039457513X
4022,Checked Out,New,90.0,0375707425
4023,Checked Out,Poor,77.94,0345418018
4024,Checked Out,New,131.94,0785324712
4025,Available,Good,102.34,0679427430
4026,Available,Fair,31.77,067153484X
4027,Available,Fair,24.83,0440204321
4028,Checked Out,Good,94.87,0345285549
4029,Available,Good,57.43,0312168144
4030,Checked Out,Poor,148.82,0316781266
4031,Checked Out,Fair,58.96,0671002481
4032,Available,Fair,119.23,0064405052
4033,Available,New,38.56,0380815923
4034,Available,Good,59.11,0312953453
4035,Available,Fair,31.71,1863714081
4036,Available,Poor,141.66,0446605891
4037,Available,Poor,90.74,0312282990
4038,Available,Fair,128.04,8478097732
4039,Available,Good,38.5,0765348446
4040,Available,New,99.86,3453210999
4041,Available,Poor,57.14,0375509038
4042,Available,Good,135.54,0449207757
4043,Checked Out,Good,59.9,0440401119
4044,Checked Out,New,79.35,0399139125
4045,Available,Fair,88.49,0553576976
4046,Available,Fair,45.55,0449149676
4047,Available,Good,66.39,067101420X
4048,Available,Good,144.15,0451188209
4049,Available,New,68.0,0285632655
4050,Available,Good,100.45,0380973839
4051,Checked Out,Poor,90.45,0753804700
4052,Available,Good,58.87,038080350X
4053,Checked Out,Good,48.5,0884053660
4054,Checked Out,Poor,103.56,0451524829
4055,Checked Out,Good,77.28,0743400720
4056,Checked Out,Good,68.67,0060951710
4057,Available,Fair,56.27,0345441133
4058,Checked Out,Poor,61.28,0440117291
4059,Available,New,63.97,0345391802
4060,Checked Out,New,44.85,0846705672
4061,Available,Poor,135.03,0872860175
4062,Available,New,46.67,0440224659
4063,Checked Out,Fair,117.29,0553285653
4064,Checked Out,New,99.18,0752999958
4065,Checked Out,Poor,73.34,0060934719
4066,Available,Poor,31.33,0446603708
4067,Available,New,145.29,0007100221
4068,Available,Poor,94.4,0590450875
4069,Available,New,104.38,0375501851
4070,Available,New,106.58,0877192820
4071,Checked Out,Poor,113.07,055326382X
4072,Checked Out,Fair,38.14,0451186648
4073,Checked Out,Poor,62.41,0385475713
4074,Available,Fair,92.72,2264030542
4075,Checked Out,New,62.55,3462021095
4076,Available,New,48.88,0452284058
4077,Checked Out,Good,62.26,0375410538
4078,Available,Poor,20.32,0140431268
4079,Available,Good,103.22,0450542912
4080,Checked Out,Fair,72.31,0373691157
4081,Available,Good,71.27,0440224675
4082,Available,Good,43.64,0446516570
4083,Checked Out,Good,21.8,034543076X
4084,Available,Poor,113.96,3257208626
4085,Available,New,70.92,0688105408
4086,Checked Out,Good,20.23,1563892278
4087,Available,Good,95.95,0156006529
4088,Checked Out,New,62.64,0345428900
4089,Checked Out,New,98.84,0553576976
4090,Available,New,91.25,0441003257
4091,Checked Out,Poor,102.8,0394574745
4092,Checked Out,Poor,68.41,0671000306
4093,Checked Out,Poor,115.55,0553579673
4094,Checked Out,Good,49.15,0446608653
4095,Available,Good,115.39,0670867144
4096,Checked Out,Good,104.67,0060915544
4097,Available,Good,41.64,0451191153
4098,Checked Out,Poor,45.3,0486401464
4099,Available,Fair,146.51,0684819066
4100,Checked Out,Fair,97.39,8435015521
4101,Checked Out,Poor,29.59,0060987103
4102,Available,Good,100.81,0345353145
4103,Available,New,65.31,0140251839
4104,Available,Poor,64.15,0765341972
4105,Checked Out,Good,67.35,1564146731
4106,Available,New,74.56,0375704965
4107,Available,New,129.57,0375801677
4108,Available,Poor,110.37,0060972777
4109,Available,Good,33.46,0312980388
4110,Available,Poor,120.07,0819215635
4111,Available,Good,116.83,0425157539
4112,Available,New,56.36,0316781266
4113,Available,Good,131.75,0684854953
4114,Checked Out,New,140.64,0312774842
4115,Available,Good,48.57,0380752107
4116,Checked Out,New,64.07,0316929190
4117,Checked Out,Poor,110.31,044132231X
4118,Available,Poor,105.94,0593043995
4119,Available,Good,90.54,0395177111
4120,Checked Out,Poor,22.58,0446611611
4121,Checked Out,Good,147.12,0345367898
4122,Available,Fair,84.66,0312976275
4123,Available,New,89.84,0374216495
4124,Available,Good,135.95,0552999512
4125,Available,New,47.33,0866119566
4126,Available,New,110.91,0553574175
4127,Available,Good,137.8,2207252000
4128,Available,New,82.32,0553279912
4129,Available,New,83.0,0553377868
4130,Checked Out,New,87.5,0786860642
4131,Checked Out,New,102.83,0812504364
4132,Available,Good,102.42,0884040801
4133,Available,Fair,40.56,0843943769
4134,Available,Poor,49.53,0373510225
4135,Checked Out,Good,121.54,0060013117
4136,Available,Fair,121.81,0060505273
4137,Checked Out,New,51.22,0486285529
4138,Checked Out,New,50.11,0439510112
4139,Available,New,121.53,0684836491
4140,Checked Out,New,26.89,0449911004
4141,Available,Poor,147.29,0553562819
4142,Checked Out,Good,123.69,0140390693
4143,Available,Good,66.8,0345375211
4144,Available,Poor,118.88,0345428544
4145,Checked Out,Poor,74.29,0375823352
4146,Available,Poor,23.07,0385239068
4147,Available,Good,109.16,0385424728
4148,Checked Out,Poor,57.74,0671021001
4149,Available,Good,101.97,0786808772
4150,Available,Poor,118.74,0345310292
4151,Available,New,20.22,0425184226
4152,Available,Fair,128.38,0449300021
4153,Checked Out,New,81.29,0451523318
4154,Available,Poor,76.28,0140016821
4155,Checked Out,New,28.26,0091880955
4156,Available,Poor,64.83,0460878263
4157,Checked Out,Poor,131.91,0671021745
4158,Available,Poor,74.78,0850315336
4159,Available,Fair,146.76,1555973981
4160,Available,New,104.51,0451195493
4161,Available,Good,23.2,0345367898
4162,Available,Good,136.72,0743412273
4163,Available,Poor,42.88,0375707425
4164,Checked Out,Good,29.08,0425133540
4165,Checked Out,Fair,47.23,0843136685
4166,Checked Out,New,119.08,0380814021
4167,Available,Good,140.88,039914255X
4168,Available,Poor,140.94,0486203077
4169,Available,Fair,30.36,0345370775
4170,Checked Out,Poor,134.48,0380752298
4171,Available,Good,134.71,0816728739
4172,Checked Out,Fair,90.85,076790382X
4173,Available,Good,148.4,1931561281
4174,Available,New,144.99,0688180639
4175,Available,Good,45.49,0679729917
4176,Checked Out,Fair,78.28,044023722X
4177,Available,Fair,117.21,0782125557
4178,Available,Poor,133.86,076071150X
4179,Available,Fair,20.27,0880841109
4180,Available,Good,85.45,225313922X
4181,Available,Poor,107.28,061819729X
4182,Checked Out,Poor,47.58,0439061644
4183,Checked Out,Fair,75.62,340414578X
4184,Available,Poor,105.67,2207252000
4185,Available,Poor,123.18,0877733759
4186,Checked Out,Fair,100.44,0531103099
4187,Available,New,84.84,034536628X
4188,Checked Out,Fair,117.92,2253063339
4189,Checked Out,Good,88.77,1561706213
4190,Available,Good,128.16,0449006522
4191,Available,New,82.17,0679446486
4192,Checked Out,Poor,132.38,1576737357
4193,Available,Poor,24.49,0765348438
4194,Available,Fair,77.04,0395353416
4195,Available,Good,100.09,0517006456
4196,Checked Out,Good,142.2,0373484224
4197,Available,Fair,76.66,0061080519
4198,Available,Good,137.74,1558175326
4199,Checked Out,Fair,105.15,0553268449
4200,Checked Out,Good,43.65,0804832463
4201,Available,Good,25.54,0553126911
4202,Checked Out,Fair,87.43,0440225701
4203,Checked Out,Fair,25.71,0385418493
4204,Checked Out,Good,30.81,0375400117
4205,Available,New,30.7,0451151259
4206,Checked Out,Poor,90.12,0345339703
4207,Available,New,23.99,1572241381
4208,Checked Out,Good,54.83,0380791382
4209,Checked Out,New,111.51,0399135782
4210,Available,Fair,45.6,0449005615
4211,Available,Good,70.63,0671521519
4212,Available,Poor,64.36,0679603352
4213,Available,Poor,131.71,0385497288
4214,Available,Poor,93.71,0861638522
4215,Available,Good,96.39,0440225701
4216,Available,New,122.38,0416196772
4217,Available,New,73.69,0312421001
4218,Available,Fair,53.42,0425164403
4219,Available,Fair,86.47,0345313097
4220,Available,New,21.6,0446364193
4221,Available,New,100.03,0880385367
4222,Available,Good,138.49,0892816562
4223,Available,Poor,97.33,0743412273
4224,Available,Good,88.76,0312281250
4225,Checked Out,New,98.73,0060914653
4226,Available,Poor,64.92,080411952X
4227,Available,Fair,45.43,0892882816
4228,Available,Good,93.59,0307118703
4229,Checked Out,Fair,73.47,034538184X
4230,Available,Poor,133.59,0915811537
4231,Available,Fair,127.44,0425137945
4232,Checked Out,Good,114.58,0375420673
4233,Available,New,130.37,0380712172
4234,Available,New,98.87,0345298985
4235,Available,Poor,51.24,0671027344
4236,Available,Fair,99.81,0140374248
4237,Available,Good,126.5,0671721038
4238,Available,Poor,125.2,0345401123
4239,Available,New,21.98,0394578791
4240,Available,Poor,72.52,8420441732
4241,Available,New,38.24,0553571486
4242,Available,New,93.16,0385503857
4243,Available,Poor,21.25,014056232X
4244,Available,New,26.06,0345298985
4245,Available,New,58.07,1569314195
4246,Checked Out,Fair,72.0,0440241413
4247,Checked Out,Poor,61.59,3746670144
4248,Available,New,95.25,0671745530
4249,Available,New,117.43,3596214629
4250,Available,Fair,123.5,2290305251
4251,Checked Out,Fair,146.19,0380771292
4252,Checked Out,Good,43.07,0380730448
4253,Available,Good,72.9,0440234743
4254,Checked Out,Good,94.82,0316789844
4255,Available,Poor,40.34,0689109865
4256,Checked Out,Fair,136.25,0316089699
4257,Checked Out,Good,85.78,0393312801
4258,Available,Good,37.41,0553348973
4259,Checked Out,Fair,95.01,0805051732
4260,Available,Good,139.11,0553211412
4261,Available,Fair,65.52,039457513X
4262,Available,Fair,56.93,0440131480
4263,Available,Poor,26.45,0312278675
4264,Available,Fair,147.11,2070368076
4265,Available,Poor,47.92,0451195663
4266,Available,Fair,62.87,1552041778
4267,Available,Fair,25.14,0451522389
4268,Available,Good,44.1,349913358X
4269,Checked Out,New,44.68,0767912918
4270,Checked Out,New,63.81,157566559X
4271,Checked Out,New,83.84,0425049981
4272,Checked Out,Fair,64.36,0786015276
4273,Available,Good,82.09,0060925000
4274,Checked Out,Fair,145.54,0394743741
4275,Available,New,55.89,0345260317
4276,Checked Out,New,88.72,0786886463
4277,Checked Out,New,30.05,2070360075
4278,Checked Out,Good,70.25,0156001942
4279,Available,Poor,28.21,0345379454
4280,Checked Out,New,87.53,1576737357
4281,Checked Out,Fair,72.05,0802130259
4282,Available,Fair,93.33,0425124819
4283,Available,New,27.09,0446673544
4284,Available,Poor,33.87,0345260317
4285,Checked Out,Good,113.73,0812513738
4286,Available,Good,145.23,0609804618
4287,Available,Good,50.82,080411952X
4288,Checked Out,Poor,135.6,0141001771
4289,Checked Out,Fair,80.53,0451195493
4290,Checked Out,Poor,79.5,1567407781
4291,Checked Out,Good,117.97,0373708319
4292,Checked Out,Poor,42.82,0345348109
4293,Available,Fair,111.9,0062770500
4294,Checked Out,New,40.23,3499222604
4295,Checked Out,Good,54.55,084994371X
4296,Checked Out,Poor,34.49,031298250X
4297,Available,New,88.65,0812521331
4298,Available,Poor,42.15,0060175400
4299,Available,Good,108.67,0393048977
4300,Available,Fair,63.85,8445071769
4301,Available,Poor,141.8,0425177173
4302,Available,Fair,55.25,0451456548
4303,Checked Out,Poor,66.66,0618231617
4304,Checked Out,New,48.81,061830245X
4305,Available,Poor,85.56,0385490461
4306,Checked Out,Fair,41.8,0425179672
4307,Checked Out,Fair,67.81,0741407213
4308,Available,Poor,51.62,071411393X
4309,Available,Poor,27.77,0316969443
4310,Checked Out,Good,116.51,1555910408
4311,Available,Fair,136.89,0449202631
4312,Available,Poor,103.46,0440226430
4313,Available,New,100.59,0312958455
4314,Checked Out,New,39.32,0425169626
4315,Available,New,107.64,0975311255
4316,Available,New,84.53,0451195922
4317,Checked Out,Good,59.93,0887841740
4318,Checked Out,New,60.38,0192820753
4319,Available,Fair,43.67,0821758950
4320,Available,Fair,83.95,0880011025
4321,Available,Good,146.82,0446676489
4322,Checked Out,New,78.18,0684180200
4323,Available,Poor,148.32,0345341201
4324,Available,Good,73.16,0140370900
4325,Available,Good,25.34,8885989632
4326,Available,Good,132.9,039914370X
4327,Available,Good,134.32,0804106304
4328,Available,Poor,96.76,006093395X
4329,Available,Good,56.78,0812541642
4330,Available,New,102.33,0385316895
4331,Available,Good,131.5,0486415864
4332,Available,Fair,91.22,0553346768
4333,Checked Out,Good,85.33,0671047612
4334,Checked Out,Poor,114.89,0812504364
4335,Checked Out,Good,49.89,0060936363
4336,Checked Out,New,108.84,1558747478
4337,Available,Poor,134.27,3257208669
4338,Available,Fair,30.46,0679401377
4339,Available,Poor,96.35,067175145X
4340,Checked Out,New,45.02,0345316991
4341,Available,Fair,103.95,0450542912
4342,Available,Good,66.73,0373709102
4343,Checked Out,New,20.48,0312269102
4344,Available,New,102.14,0345433084
4345,Checked Out,New,30.37,0312206763
4346,Checked Out,Fair,23.72,0835607860
4347,Checked Out,Good,89.39,0451135555
4348,Checked Out,Poor,22.06,0451523318
4349,Checked Out,Fair,50.95,8420639133
4350,Checked Out,Fair,37.68,3608919724
4351,Checked Out,Good,48.0,0890876096
4352,Available,Poor,139.59,0525943730
4353,Available,Poor,119.75,0385424728
4354,Available,Good,142.02,0836232232
4355,Available,Good,69.02,0884111342
4356,Available,Fair,48.69,3518111000
4357,Available,Poor,85.72,0452264464
4358,Checked Out,Good,59.15,0679459626
4359,Available,New,38.6,9997522052
4360,Checked Out,Fair,132.83,037542217X
4361,Checked Out,Fair,114.5,0850315336
4362,Checked Out,Good,69.24,0805051732
4363,Checked Out,Fair,113.31,0140622063
4364,Available,Good,56.25,0373711115
4365,Available,Fair,143.31,0553256785
4366,Checked Out,Poor,22.52,0060917016
4367,Available,Fair,82.28,0425124347
4368,Checked Out,Good,40.21,0446606197
4369,Available,New,63.63,0743439740
4370,Checked Out,Poor,47.9,0380600129
4371,Checked Out,Fair,75.0,0451178033
4372,Checked Out,New,51.39,0394543971
4373,Available,Fair,148.86,0887841740
4374,Available,Good,21.59,0385490445
4375,Available,New,48.87,0192860925
4376,Checked Out,Fair,144.11,0515118656
4377,Available,Good,50.97,3453147243
4378,Available,Good,109.42,0804832463
4379,Checked Out,Good,117.35,0312420145
4380,Available,Good,91.56,0425177173
4381,Checked Out,New,38.42,1569470901
4382,Checked Out,Poor,64.7,0812565959
4383,Available,Good,144.47,0373709617
4384,Checked Out,New,31.58,0804106304
4385,Available,Good,21.36,0373750013
4386,Checked Out,New,56.84,2207251756
4387,Available,New,91.55,0394557433
4388,Available,Good,123.15,0821758950
4389,Available,New,40.29,155643068X
4390,Available,Fair,83.73,0767905938
4391,Available,New,20.19,0425156842
4392,Available,Poor,52.12,0684863324
4393,Available,Poor,46.19,0393312801
4394,Available,Poor,84.79,0880387300
4395,Available,Poor,31.67,0449207544
4396,Checked Out,Good,148.37,1578562325
4397,Checked Out,Poor,68.9,0451522389
4398,Available,Good,40.74,014036336X
4399,Checked Out,New,53.96,0345380371
4400,Checked Out,New,97.71,0975311255
4401,Checked Out,Good,53.89,0425167313
4402,Checked Out,Poor,29.41,0590449737
4403,Checked Out,New,133.84,8466307982
4404,Available,New,65.13,0671018930
4405,Available,Good,131.78,0679761837
4406,Available,New,99.39,2253004898
4407,Available,Poor,56.94,0385498721
4408,Available,New,148.13,3499222604
4409,Available,Poor,110.58,0465016103
4410,Available,New,62.77,0553273604
4411,Available,New,125.25,041619513X
4412,Available,Poor,63.42,0312890044
4413,Available,New,102.25,0060801263
4414,Available,New,132.36,0312963009
4415,Checked Out,Fair,26.23,0618045996
4416,Checked Out,Good,126.21,2264009306
4417,Checked Out,Good,53.23,0553579754
4418,Available,New,43.52,1563898586
4419,Available,Fair,74.52,0393321576
4420,Available,Poor,132.74,0451411013
4421,Checked Out,Good,133.29,1558505377
4422,Available,Poor,112.77,0671694049
4423,Available,New,125.3,0670815373
4424,Available,New,25.79,0440414717
4425,Available,Fair,46.55,0743439740
4426,Available,Poor,138.28,0425049981
4427,Available,New,30.18,3499134446
4428,Checked Out,Poor,144.29,067101420X
4429,Checked Out,New,81.23,0316919896
4430,Available,Poor,50.23,1862047626
4431,Available,Poor,110.79,0020437501
4432,Available,Good,77.15,8445071769
4433,Available,Fair,111.56,0375501347
4434,Checked Out,New,139.58,0060173289
4435,Available,Fair,101.06,1563410443
4436,Available,Good,55.27,089587198X
4437,Available,New,96.44,0245542957
4438,Available,Fair,31.08,0517201658
4439,Available,New,40.27,0451200993
4440,Available,Good,110.71,0312243022
4441,Checked Out,Good,95.75,8885989632
4442,Available,Good,93.83,0553274384
4443,Checked Out,Poor,138.15,0771074670
4444,Available,Good,64.6,0880011025
4445,Checked Out,Good,73.52,0385306032
4446,Checked Out,Fair,101.76,0345438329
4447,Available,New,80.77,0871138646
4448,Available,New,68.38,0440234964
4449,Available,Good,54.43,0393029190
4450,Available,Fair,83.06,0312964854
4451,Available,Poor,131.84,3257212054
4452,Available,New,135.06,0741402858
4453,Available,Fair,33.48,0380776510
4454,Available,Good,92.45,0425158616
4455,Checked Out,Poor,131.75,0425124819
4456,Available,Poor,24.07,1881320189
4457,Available,Poor,97.15,0380727501
4458,Available,Poor,107.48,0972044205
4459,Checked Out,New,106.0,2743606789
4460,Available,Poor,146.94,0312964854
4461,Checked Out,Fair,149.21,0441294677
4462,Available,Poor,35.78,0449911004
4463,Checked Out,Poor,135.48,3407805853
4464,Checked Out,Good,66.39,3404118960
4465,Checked Out,Good,107.5,0684833395
4466,Available,Fair,98.28,042512892X
4467,Checked Out,Fair,87.11,0140016821
4468,Available,Fair,33.09,0425157539
4469,Available,Poor,55.77,0064405052
4470,Available,Poor,107.76,0142004030
4471,Available,Poor,63.74,0708881297
4472,Available,New,65.9,1558747028
4473,Available,Poor,78.01,0553107305
4474,Available,Poor,97.76,0743411269
4475,Checked Out,Good,30.61,0915811332
4476,Available,Poor,41.4,0395051649
4477,Checked Out,Good,48.44,0451187903
4478,Available,New,98.69,0425115801
4479,Checked Out,Fair,81.43,0881845906
4480,Checked Out,Good,111.22,3499151502
4481,Checked Out,New,139.75,0875421288
4482,Available,Fair,106.51,1886383421
4483,Available,Poor,37.81,0060913509
4484,Checked Out,New,33.69,0590419625
4485,Available,Poor,54.74,0345401123
4486,Available,Poor,103.43,0892816562
4487,Available,Good,141.59,0440221102
4488,Available,New,117.93,0446364193
4489,Checked Out,Good,57.49,0791423549
4490,Available,New,69.06,0802713661
4491,Checked Out,New,101.14,0590431110
4492,Available,Poor,137.54,0835607860
4493,Available,Good,87.55,0060934719
4494,Available,New,97.22,0446609986
4495,Checked Out,Poor,20.54,1570362084
4496,Checked Out,Fair,69.77,0449287092
4497,Checked Out,New,98.55,0670867144
4498,Checked Out,Good,96.14,067153484X
4499,Available,Good,44.04,0553273604
4500,Available,New,45.21,0553582933
4501,Checked Out,Good,101.04,8476409419
4502,Checked Out,New,27.13,0805008950
4503,Available,Good,115.95,2070423204
4504,Available,New,117.83,0451402103
4505,Checked Out,Good,32.29,0671034022
4506,Available,Fair,39.45,0440224829
4507,Available,New,80.65,0553582747
4508,Available,Good,134.05,0316089745
4509,Available,Fair,122.65,0590431110
4510,Checked Out,Fair,40.36,0441317502
4511,Available,New,27.19,0590484753
4512,Available,Good,114.93,0345395379
4513,Available,New,94.16,0451208811
4514,Checked Out,Good,104.2,0849953014
4515,Available,New,74.7,037348285X
4516,Available,Fair,60.79,0786889160
4517,Checked Out,New,105.59,0345434773
4518,Checked Out,New,29.23,0618119760
4519,Available,Fair,56.74,0440225701
4520,Available,Fair,73.66,1558506454
4521,Available,Good,135.3,0425163385
